127.0.0.1 - - [20/Apr/2023:12:12:15 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/hotel/C160000058_1.jpg HTTP/1.1" 200 163555
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/hotel/CADO210031_1.jpg HTTP/1.1" 200 265582
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/hotel/CADO200017_6.jpg HTTP/1.1" 200 173611
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/hotel/C160000461_9.jpg HTTP/1.1" 200 268370
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/hotel/C160000139_9.jpg HTTP/1.1" 200 309785
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/cardiv_1.png HTTP/1.1" 200 105012
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/cardiv_2.png HTTP/1.1" 200 95866
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/cardiv_3.png HTTP/1.1" 200 91908
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/cardiv_4.png HTTP/1.1" 200 93411
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/cardiv_5.png HTTP/1.1" 200 103581
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/cardiv_6.png HTTP/1.1" 200 102181
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/rent01.png HTTP/1.1" 200 134308
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/rent02.png HTTP/1.1" 200 138190
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/rent07.png HTTP/1.1" 200 165474
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/rent05.png HTTP/1.1" 200 134711
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/rent03.png HTTP/1.1" 200 135301
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/rent/rent06.png HTTP/1.1" 200 183389
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/package02.jpg HTTP/1.1" 200 331273
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/pckItem01.jpg HTTP/1.1" 200 148575
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/pckItem02.jpg HTTP/1.1" 200 234873
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/pckItem04.jpg HTTP/1.1" 200 162736
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/pckItem03.jpg HTTP/1.1" 200 206003
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/pckItem05.jpg HTTP/1.1" 200 215453
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/package06.jpg HTTP/1.1" 200 396882
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/package05.jpg HTTP/1.1" 200 122588
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/package02.png HTTP/1.1" 200 977855
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/package04.jpg HTTP/1.1" 200 373502
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/package03.jpg HTTP/1.1" 200 299043
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/package/package01.jpg HTTP/1.1" 200 107636
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:26 +0900] "GET /ctc/resources/image/footer.png HTTP/1.1" 200 29210
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:12:27 +0900] "GET /ctc/resources/image/evnt_btn.png HTTP/1.1" 200 1334
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:26:34 +0900] "GET /ctc/joinAndLogin/selectLogin.do HTTP/1.1" 200 9638
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:26:34 +0900] "GET /ctc/resources/css/joinMain.css HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:26:34 +0900] "GET /ctc/resources/image/member/member1.png HTTP/1.1" 200 40282
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:26:34 +0900] "GET /ctc/resources/image/member/member2.png HTTP/1.1" 200 39763
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:27:31 +0900] "GET /ctc/joinAndLogin/loginForm.do HTTP/1.1" 200 11857
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:32:25 +0900] "POST /ctc/joinAndLogin/login.do HTTP/1.1" 200 12063
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:32:34 +0900] "POST /ctc/joinAndLogin/login.do HTTP/1.1" 200 12063
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:32:50 +0900] "GET /ctc/main/main.do HTTP/1.1" 200 51444
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:32:51 +0900] "GET /ctc/joinAndLogin/selectLogin.do HTTP/1.1" 200 9638
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:32:52 +0900] "GET /ctc/joinAndLogin/loginFormCom.do HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:32:59 +0900] "POST /ctc/joinAndLogin/loginCom.do HTTP/1.1" 200 12036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:33:07 +0900] "POST /ctc/joinAndLogin/loginCom.do HTTP/1.1" 200 12036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:33:52 +0900] "POST /ctc/joinAndLogin/loginCom.do HTTP/1.1" 200 12036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:43:08 +0900] "GET /ctc/joinAndLogin/joinMain.do HTTP/1.1" 200 9518
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:43:31 +0900] "GET /ctc/joinAndLogin/joinMember.do HTTP/1.1" 200 25854
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:43:31 +0900] "GET /ctc/resources/css/joinForm.css HTTP/1.1" 200 1268
0:0:0:0:0:0:0:1 - - [20/Apr/2023:12:51:04 +0900] "GET /ctc/joinAndLogin/joinMember.do HTTP/1.1" 200 25854
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:27:55 +0900] "GET /ctc/mail/sendMail.do?email=asd@asd.co HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:27:58 +0900] "GET /ctc/joinAndLogin/joinMember.do HTTP/1.1" 200 25854
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:28:05 +0900] "GET /ctc/mail/sendMail.do?email=asd@asdn.co HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:33:19 +0900] "GET /ctc/mail/sendMail.do?email=alstjs1232@naver.com HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:57:51 +0900] "GET /ctc/main/main.do HTTP/1.1" 200 51444
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:57:54 +0900] "GET /ctc/joinAndLogin/selectLogin.do HTTP/1.1" 200 9638
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:57:55 +0900] "GET /ctc/joinAndLogin/loginFormCom.do HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:57:56 +0900] "GET /ctc/joinAndLogin/searchIdCom.do HTTP/1.1" 200 10448
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:02 +0900] "GET /ctc/joinAndLogin/selectLogin.do HTTP/1.1" 200 9638
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:03 +0900] "GET /ctc/joinAndLogin/loginForm.do HTTP/1.1" 200 11857
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:04 +0900] "GET /ctc/joinAndLogin/searchId.do HTTP/1.1" 200 10724
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:24 +0900] "GET /ctc/joinAndLogin/searchPw.do HTTP/1.1" 200 11111
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:30 +0900] "GET /ctc/joinAndLogin/searchPw.do HTTP/1.1" 200 11111
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:32 +0900] "GET /ctc/main/main.do HTTP/1.1" 200 51444
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:33 +0900] "GET /ctc/joinAndLogin/selectLogin.do HTTP/1.1" 200 9638
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:34 +0900] "GET /ctc/joinAndLogin/loginFormCom.do HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:35 +0900] "GET /ctc/joinAndLogin/searchIdCom.do HTTP/1.1" 200 10448
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:38 +0900] "GET /ctc/joinAndLogin/searchPwCom.do HTTP/1.1" 200 10904
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:58:44 +0900] "GET /ctc/joinAndLogin/searchIdCom.do HTTP/1.1" 200 10448
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:59:10 +0900] "GET /ctc/joinAndLogin/findIdCom.do?com_name=%EC%95%BC%EB%86%80%EC%9E%90&com_email=com%40company.kr HTTP/1.1" 200 9818
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:59:18 +0900] "GET /ctc/joinAndLogin/loginForm.do HTTP/1.1" 200 11857
0:0:0:0:0:0:0:1 - - [20/Apr/2023:13:59:20 +0900] "GET /ctc/joinAndLogin/searchId.do HTTP/1.1" 200 10724
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:07:12 +0900] "GET /ctc/joinAndLogin/findId.do?member_name=%EC%9E%A5%EB%8D%95%EB%B0%B0&member_email=zdb%40member.com HTTP/1.1" 200 9814
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:07:25 +0900] "GET /ctc/joinAndLogin/loginForm.do HTTP/1.1" 200 11857
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:09:37 +0900] "GET /ctc/joinAndLogin/searchPw.do HTTP/1.1" 200 11111
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:10:27 +0900] "GET /ctc/joinAndLogin/findPw.do?member_id=member01&member_rrn1=777777&member_rrn2=8888887 HTTP/1.1" 200 9809
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:11:02 +0900] "GET /ctc/joinAndLogin/findPw.do?member_id=member01&member_rrn1=777777&member_rrn2=8888887 HTTP/1.1" 200 9809
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:14:14 +0900] "GET /ctc/main/main.do HTTP/1.1" 200 51444
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:14:15 +0900] "GET /ctc/joinAndLogin/selectLogin.do HTTP/1.1" 200 9638
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:14:16 +0900] "GET /ctc/joinAndLogin/loginForm.do HTTP/1.1" 200 11857
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:14:21 +0900] "POST /ctc/joinAndLogin/login.do HTTP/1.1" 200 12063
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:14:37 +0900] "POST /ctc/joinAndLogin/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:14:37 +0900] "GET /ctc/main/main.do HTTP/1.1" 200 51830
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:14:41 +0900] "GET /ctc/mypage/myInfo.do HTTP/1.1" 200 12885
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:14:41 +0900] "GET /ctc/resources/image/mypage/user.png HTTP/1.1" 200 4836
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:14:48 +0900] "GET /ctc/mypage/myDetailInfo.do HTTP/1.1" 200 31036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:15:53 +0900] "GET /ctc/mypage/myDetailInfo.do HTTP/1.1" 200 31036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:15:55 +0900] "GET /ctc/mypage/mypageDelete.do HTTP/1.1" 200 25606
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:16:06 +0900] "GET /ctc/mypage/myDetailInfo.do HTTP/1.1" 200 31036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:16:37 +0900] "POST /ctc/mypage/modifyMyInfo.do HTTP/1.1" 200 51830
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:16:38 +0900] "GET /ctc/mypage/myInfo.do HTTP/1.1" 200 12885
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:16:40 +0900] "GET /ctc/mypage/myDetailInfo.do HTTP/1.1" 200 31036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:16:49 +0900] "GET /ctc/mypage/myInfo.do HTTP/1.1" 200 12885
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:16:59 +0900] "GET /ctc/mypage/mypageDelete.do HTTP/1.1" 200 25606
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:17:34 +0900] "GET /ctc/mypage/myDetailInfo.do HTTP/1.1" 200 31036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:18:43 +0900] "GET /ctc/main/main.do HTTP/1.1" 200 51830
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:18:45 +0900] "GET /ctc/mypage/myInfo.do HTTP/1.1" 200 12885
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:22:02 +0900] "GET /ctc/mypage/myDetailInfo.do HTTP/1.1" 200 31036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:22:32 +0900] "POST /ctc/mypage/modifyMyInfo.do HTTP/1.1" 200 51830
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:22:33 +0900] "GET /ctc/mypage/myInfo.do HTTP/1.1" 200 12885
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:22:36 +0900] "GET /ctc/mypage/myDetailInfo.do HTTP/1.1" 200 31036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:01 +0900] "GET /ctc/mypage/myDetailInfo.do HTTP/1.1" 200 31036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:01 +0900] "GET /ctc/resources/image/ctc.png HTTP/1.1" 200 7062
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:01 +0900] "GET /ctc/resources/image/search.png HTTP/1.1" 200 743
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:01 +0900] "GET /ctc/resources/image/footer.png HTTP/1.1" 200 29210
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:01 +0900] "GET /ctc/resources/image/logo.png HTTP/1.1" 200 19053
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:03 +0900] "GET /ctc/mypage/myDetailInfo.do HTTP/1.1" 200 31036
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:03 +0900] "GET /ctc/resources/image/search.png HTTP/1.1" 200 743
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:03 +0900] "GET /ctc/resources/image/ctc.png HTTP/1.1" 200 7062
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:03 +0900] "GET /ctc/resources/image/logo.png HTTP/1.1" 200 19053
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:03 +0900] "GET /ctc/resources/image/footer.png HTTP/1.1" 200 29210
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:23:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:27:13 +0900] "GET /ctc/mypage/myInfo.do HTTP/1.1" 200 12885
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:27:14 +0900] "GET /ctc/mypage/mypageDelete.do HTTP/1.1" 200 25606
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:27:26 +0900] "POST /ctc/mypage/delMember.do HTTP/1.1" 200 51830
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:28:54 +0900] "GET /ctc/mypage/myInfo.do HTTP/1.1" 200 12885
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:28:56 +0900] "GET /ctc/mypage/listMyOrderHistory.do HTTP/1.1" 200 15115
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:05 +0900] "GET /ctc/mypage/listMyOrderHistory.do?fixedSearchPeriod=one_week HTTP/1.1" 200 14555
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:05 +0900] "GET /ctc/mypage/listMyOrderHistory.do?fixedSearchPeriod=one_month HTTP/1.1" 200 15115
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:06 +0900] "GET /ctc/mypage/listMyOrderHistory.do?fixedSearchPeriod=three_month HTTP/1.1" 200 15115
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:07 +0900] "GET /ctc/mypage/listMyOrderHistory.do?fixedSearchPeriod=one_week HTTP/1.1" 200 14555
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:08 +0900] "GET /ctc/mypage/listMyOrderHistory.do?fixedSearchPeriod=one_month HTTP/1.1" 200 15115
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:09 +0900] "GET /ctc/mypage/listMyOrderHistory.do?fixedSearchPeriod=today HTTP/1.1" 200 14555
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:12 +0900] "GET /ctc/mypage/myReview.do HTTP/1.1" 200 12790
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:18 +0900] "GET /ctc/mypage/myQna.do HTTP/1.1" 200 17422
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:20 +0900] "GET /ctc/mypage/myReview.do HTTP/1.1" 200 12790
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:21 +0900] "GET /ctc/mypage/listMyOrderHistory.do HTTP/1.1" 200 15115
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:23 +0900] "GET /ctc/mypage/myReview.do HTTP/1.1" 200 12790
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:24 +0900] "GET /ctc/mypage/myQna.do HTTP/1.1" 200 17422
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:24 +0900] "GET /ctc/mypage/myOrder.do HTTP/1.1" 200 12461
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:25 +0900] "GET /ctc/mypage/myQna.do HTTP/1.1" 200 17422
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:29:27 +0900] "GET /ctc/mypage/myReview.do HTTP/1.1" 200 12790
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:30:35 +0900] "GET /ctc/mypage/listMyOrderHistory.do HTTP/1.1" 200 15115
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:32:48 +0900] "GET /ctc/mypage/myReview.do HTTP/1.1" 200 12790
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:33:09 +0900] "GET /ctc/mypage/reviewForm.do HTTP/1.1" 200 12257
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:33:09 +0900] "GET /ctc/mypage/reviewForm.do HTTP/1.1" 200 12257
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:33:42 +0900] "POST /ctc/mypage/addNewReview.do HTTP/1.1" 201 133
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:33:50 +0900] "POST /ctc/mypage/addNewReview.do HTTP/1.1" 201 133
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:33:59 +0900] "POST /ctc/mypage/addNewReview.do HTTP/1.1" 201 133
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:34:59 +0900] "POST /ctc/mypage/myReview.do HTTP/1.1" 200 12790
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:03 +0900] "POST /ctc/mypage/myReview.do HTTP/1.1" 200 12790
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:04 +0900] "POST /ctc/mypage/myReview.do HTTP/1.1" 200 12790
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:29 +0900] "GET /ctc/mypage/myQna.do HTTP/1.1" 200 17422
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:29 +0900] "GET /ctc/mypage/myOrder.do HTTP/1.1" 200 12461
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:31 +0900] "GET /ctc/mypage/myQna.do HTTP/1.1" 200 17422
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:41 +0900] "GET /ctc/joinAndLogin/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:41 +0900] "GET /ctc/main/main.do HTTP/1.1" 200 51444
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:43 +0900] "GET /ctc/joinAndLogin/selectLogin.do HTTP/1.1" 200 9638
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:44 +0900] "GET /ctc/joinAndLogin/loginForm.do HTTP/1.1" 200 11857
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:50 +0900] "POST /ctc/joinAndLogin/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:50 +0900] "GET /ctc/main/main.do HTTP/1.1" 200 51830
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:52 +0900] "GET /ctc/mypage/myInfo.do HTTP/1.1" 200 12885
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:35:53 +0900] "GET /ctc/mypage/myQna.do HTTP/1.1" 200 18087
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:41:14 +0900] "GET /ctc/board/oneQnaForm.do HTTP/1.1" 200 15446
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:43:12 +0900] "GET /ctc/board/oneQnaForm.do HTTP/1.1" 200 15437
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:43:12 +0900] "GET /ctc/resources/image/footer.png HTTP/1.1" 200 29210
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:43:12 +0900] "GET /ctc/resources/image/search.png HTTP/1.1" 200 743
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:43:12 +0900] "GET /ctc/resources/image/logo.png HTTP/1.1" 200 19053
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:43:12 +0900] "GET /ctc/resources/image/ctc.png HTTP/1.1" 200 7062
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:43:13 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:44:44 +0900] "GET /ctc/joinAndLogin/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:44:44 +0900] "GET /ctc/main/main.do HTTP/1.1" 200 51444
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:44:46 +0900] "GET /ctc/joinAndLogin/selectLogin.do HTTP/1.1" 200 9638
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:44:47 +0900] "GET /ctc/board/faq.do HTTP/1.1" 200 24568
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:44:48 +0900] "GET /ctc/resources/image/faq/faq.png HTTP/1.1" 200 9106
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:44:52 +0900] "GET /ctc/board/oneQnaForm.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Apr/2023:14:44:52 +0900] "GET /ctc/joinAndLogin/loginForm.do HTTP/1.1" 200 11857
